PID,Degradability
P100010,0.47002229646639937
P100224,0.47002229160263365
P402215,0.47002227562553234
P100215,0.47002226500687005
P100758,0.4700222624288349
P100232,0.4700221897769798
P090480,0.46967298500014126
P150131,0.4696341738489759
P460064,0.46933676668360147
P470106,0.4692256927843662
P020006,0.46918865805646
P412175,0.46910112082502353
P070613,0.4687609168536816
P100087,0.46869013434513385
P470050,0.4686244264843028
P040160,0.4686074597874085
P040281,0.46858658995000907
P470038,0.4683798162429577
P422065,0.4681527543728836
P090280,0.4679230570233315
P342684,0.4673843176626142
P040256,0.4672601183517905
P090460,0.4668415185695126
P460076,0.4666276739794283
P332027,0.466621926045474
P322170,0.46654817528139714
P392576,0.4664436606391887
P332445,0.46642715171782817
P392542,0.466273069566586
P020028,0.4660608979026864
P040183,0.4659381192580833
P050049,0.4659035779311263
P120047,0.46588644611797764
P040147,0.46582195050693886
P392267,0.46578317482662984
P090095,0.46558150799372877
P370573,0.4653444521940735
P370573,0.4653444521940735
P030182,0.4649948801967912
P322072,0.46496830266870415
P330037,0.46480890403918634
P332429,0.46473420362202544
P210040,0.4647232333935443
P390224,0.4647034451148313
P462062,0.4646150988301371
P360013,0.46455408149259436
P412106,0.46404975116435615
P400142,0.46402503006119744
P070611,0.46393802721218763
P170067,0.46391251910494813
P044506,0.4637807723876465
P462143,0.4635671593629735
P070471,0.46354511318924085
P020020,0.46346064323492725
P080162,0.46333146145961646
P110238,0.4627938500543644
P360030,0.462709120232557
P510003,0.4626668924205487
P370812,0.46253906625197744
P210002,0.4625075054414126
P342549,0.46231774780415086
P460196,0.4622814689797882
P150114,0.46223022218465326
P392515,0.46222645560623243
P462592,0.4621207220535138
P460111,0.46204591753804014
P422018,0.4620092271765077
P070552,0.4616959179731871
P462565,0.46163083879732825
P020196,0.46161151222526914
P100025,0.46153690126914143
P030110,0.4609860739958146
P370595,0.460676379098172
P070001,0.4606124451818602
P040151,0.46059240440116866
P342365,0.46012781584837337
P070173,0.4600787005590886
P370083,0.46007867379270434
P433152,0.45973481294225116
P020010,0.459721389799812
P030094,0.45953174800880126
P030092,0.4593820879217706
P090465,0.45923315552869715
P080020,0.4591704979462764
P462028,0.45911955266134097
P373061,0.4590416247498257
P472049,0.45894557353040144
P460307,0.4588966455809153
P472105,0.4586706268719383
P332253,0.4583746494740576
P040062,0.45833836460797417
P373432,0.4582397543028411
P460282,0.45814982121489306
P170068,0.4575984875464669
P372783,0.45750272406639814
P452077,0.4572132181527346
P462365,0.45703987163529936
P090400,0.45684814872456897
P330033,0.45653183452309865
P050001,0.4563731718090437
P090060,0.4561925522663646
P120001,0.4561870608256595
P460077,0.45602677768449407
P350003,0.45565943736685144
P392687,0.45550795601968763
P090155,0.45534340434609155
P330019,0.4552857040608012
P030018,0.45508997734309264
P400351,0.4550748832782103
P090144,0.4550386569061208
P330061,0.4550019172286971
P510059,0.45498481661665474
P374068,0.4548265201797032
P510081,0.4548207031556191
P433143,0.4545557231977608
P320047,0.4545155959271035
P350005,0.45439921429465174
P110063,0.4541668947801095
P350013,0.4541593240044943
P200018,0.45372487546411344
P040288,0.45369344263818523
P332295,0.45338500614997745
P150137,0.4530943657434923
P382612,0.4527281766897389
P342550,0.45268401481197884
P390106,0.4526561462153307
P512081,0.45265109233194584
P100076,0.4525244219669266
P332285,0.4524735521419993
P400287,0.452181430834496
P342255,0.4519230374126317
P110071,0.45167828061055343
P100180,0.45164169918642405
P390375,0.45125877069250686
P472297,0.45103073746523076
P462447,0.4508920770108077
P030087,0.45076496136661365
P400265,0.4505229714260016
P020153,0.45037031809788813
P372746,0.4503555824193761
P372745,0.45035548998581765
P150130,0.450209955604367
P020003,0.45013180888922555
P400396,0.449995062044305
P040303,0.44948934560368875
P030025,0.4493541518679879
P390246,0.44924346013485705
P412160,0.44865326518130194
P400250,0.4486472419232139
P400247,0.4486470704589069
P402457,0.4484032868941894
P470075,0.4483819702277682
P400380,0.4482683022983336
P350009,0.44825544668282413
P372433,0.448041928425859
P050038,0.4478618108004606
P462593,0.44777230551266983
P040035,0.44773276108863935
P420008,0.44741768030423706
P400355,0.4473452153587655
P100697,0.44705231710715215
P392617,0.4468444964512465
P070610,0.44643405425756916
P020061,0.44605716110446775
P100267,0.4458239655825317
P412070,0.44541205943840323
P412069,0.4454119802720311
P080052,0.4453288158350908
P400182,0.44524304781650004
P090274,0.44524103373714574
P100534,0.44523419101703
P462214,0.4452018466341897
P382280,0.44502592324871626
P340005,0.4448593679262412
P110138,0.44457308936367956
P090427,0.44451456398084244
P020157,0.44402268030329317
P110184,0.4440061579857477
P472001,0.44395723098853934
P350001,0.44386661456246096
P040215,0.44376508021247213
P340041,0.44364936006673733
P040185,0.4436111742290457
P040184,0.4436111449069075
P350004,0.44357668073100714
P160023,0.44352092568471124
P040337,0.443498586187921
P400174,0.4434540764915665
P090284,0.44340453715438505
P090096,0.4432545199945138
P470039,0.4432108739869418
P070065,0.44310809948358326
P472275,0.44275836853059813
P400272,0.4424789954537564
P390241,0.4423657560527503
P030170,0.4418216012253441
P460213,0.4417310215024479
P100643,0.44152273042812884
P020102,0.44151493897825234
P170072,0.441372515619914
P110090,0.44131237092786435
P020022,0.44113368717054025
P400175,0.4411276493711208
P520002,0.44085609192998876
P370811,0.4407581863657998
P370248,0.4403940315991403
P150001,0.4399033163165327
P020110,0.439794391549143
P070085,0.43936898879857306
P462566,0.4393038424186266
P100028,0.4392100440875061
P392616,0.43920854780826885
P320049,0.439134342477704
P392394,0.4391053832363059
P432382,0.43907083569148053
P322039,0.4388367029498869
P392615,0.4386967015358497
P170037,0.4385434557679337
P400196,0.4379209571453619
P322041,0.43778015389220626
P030020,0.4372047966272489
P210029,0.4369604220694018
P322089,0.4368725509818483
P080023,0.43684360372632974
P070239,0.4367961415315308
P402277,0.43657267383149867
P412008,0.43656857013075895
P010011,0.4363950675023305
P462038,0.43636296492491655
P090526,0.4361687482585509
P090154,0.4359192173469063
P462386,0.4358229259535416
P020016,0.4358161709298035
P070376,0.43571679903383675
P170074,0.4356250839215157
P390223,0.43509001947117165
P090633,0.43505779404032796
P412255,0.43487065727042423
P090516,0.43399907080936784
P472108,0.4337435714662022
P332249,0.4336586517997014
P040177,0.43361368873848105
P332390,0.43355118271070536
P372883,0.4334662469386576
P400373,0.43340598937192815
P070286,0.4333803987064638
P104533,0.43315523706199577
P400112,0.43276914387751414
P462286,0.43268806754478606
P040326,0.43254469546489743
P170066,0.4324295453080674
P070572,0.4321098463568338
P090174,0.4319827150517304
P080161,0.43184846970931506
P460135,0.43179274793354716
P030013,0.431732531475573
P050014,0.4317059168289302
P372812,0.4316807865059647
P320018,0.4314770312650077
P372815,0.43090141261224324
P070712,0.43054110311349886
P510004,0.43050936441352483
P330133,0.4303347067022079
P390107,0.43032921145076064
P342078,0.4300306032519717
P134318,0.4296917654152145
P030185,0.42955051602386035
P400199,0.4293148332810563
P442016,0.42901971537084
P390058,0.4288180189303564
P140032,0.42880426000933297
P412206,0.42849327755649336
P210028,0.42845058686387266
P020019,0.42827404360893134
P462188,0.4279812956863206
P040167,0.4279109040844309
P370092,0.42736954444881736
P402024,0.42730379763722065
P322063,0.4266105668562086
P352013,0.42625119584931276
P402478,0.4260762890404162
P402324,0.42596426631766754
P400381,0.42594131920631106
P462039,0.4259229698570004
P372776,0.4259162453722434
P372777,0.4259162221087184
P040037,0.42540576699042987
P100654,0.4253887881369691
P100292,0.42476278659397454
P070508,0.42468551746509253
P392655,0.4245175467117801
P460095,0.42444696257582976
P030019,0.4243451653412617
P070609,0.4241071505867547
P340145,0.42407465185819115
P100529,0.42365494536343357
P070183,0.42354848225747566
P090432,0.42326917252582985
P412072,0.4230850646938319
P412071,0.4230850358402981
P400398,0.423078783993265
P433261,0.42295387614798574
P090462,0.4229141587596623
P080051,0.422752511102625
P462133,0.42231874776166056
P040168,0.4222554730102691
P090381,0.42218764101222017
P030048,0.421890563562053
P030042,0.42186971901605763
P070567,0.4216702166099522
P392429,0.4216176082634288
P390256,0.42154267338379864
P400312,0.4213939910174739
P462169,0.42135276619569006
P070263,0.4210031287001914
P020005,0.4209548210046772
P090090,0.4209276107998746
P372472,0.42078118684806465
P332201,0.4201837731292551
P502022,0.42007436395052195
P330046,0.41937007219993183
P030006,0.41935791083097906
P020024,0.4188068023682791
P332406,0.4186518006495818
P392538,0.417961943966315
P452071,0.41757642231380343
P050004,0.4173956368461901
P030089,0.4171763262843945
P322222,0.4166894245154865
P020041,0.41644369026504113
P100792,0.41593245869413487
P100073,0.4154207205973744
P402325,0.4153590565543608
P020179,0.41521547995148195
P030021,0.41487784613106254
P100131,0.41448457772115316
P090222,0.414380733339316
P100394,0.414258769282414
P020023,0.4141195335336304
P160018,0.41390743609423986
P322240,0.41388391889876797
P460283,0.4134961405080782
P490007,0.4133795621433732
P020114,0.4126152677607092
P030054,0.41251865664067094
P472047,0.4121207791226825
P400208,0.41159577786039964
P090443,0.4115387827172642
P120002,0.41153316079513336
P020103,0.4115215925733885
P040178,0.41128672846636666
P370663,0.41128152734851714
P120003,0.41085524983738997
P070095,0.41082886947871344
P150141,0.4105516028944624
P392390,0.41043074156277926
P462513,0.4103611384458288
P040172,0.41028069981770565
P372025,0.4102193308183974
P030027,0.41019064495356583
P110149,0.4095129231674545
P040342,0.4093321306094411
P460106,0.40915495466909774
P470088,0.4089144568796349
P370610,0.4087829685101796
P400361,0.40873572164409877
P332001,0.40869138320541604
P340003,0.4085093678998403
P070009,0.40845900899884785
P040343,0.4083969897190962
P400356,0.4083613230440769
P332034,0.40832614974311704
P470051,0.4082841443488571
P330108,0.4080593624249738
P390108,0.40800241829361034
P070074,0.40776629015549004
P070453,0.4076186204195496
P080007,0.407567394626001
P040287,0.4075375142352995
P330025,0.40748840666470276
P392191,0.4073373533777764
P340004,0.40731367261382745
P330018,0.40708282802136897
P400200,0.40698785786453584
P080129,0.40678365222048846
P412048,0.4065823097432831
P330044,0.40629862760965313
P020166,0.4060036995921642
P020036,0.40590499353954895
P342694,0.4057200679192168
P460034,0.4054753798251348
P110130,0.4053017687145513
P462514,0.4052237419267797
P372271,0.40494008720648866
P512004,0.40467408223816165
P372923,0.40434630198096433
P412170,0.40431268651055546
P322082,0.4041060669714168
P400303,0.4041013390653051
P100132,0.4040450241694606
P080016,0.4037269928276724
P402394,0.40371315443710715
P030160,0.40371239504868234
P332082,0.40371239504868234
P332083,0.40371239504868234
P100775,0.4036143630004745
P373199,0.40360950097737375
P390222,0.4036071248906435
P330067,0.40349374241451824
P080132,0.4031688185887333
P462357,0.40311831018623595
P090499,0.40280573725512064
P030069,0.40252644625193973
P380068,0.40221212332054923
P392358,0.40219071100325376
P074249,0.4021138032542012
P510060,0.4019912923038198
P100242,0.4019220040583694
P010002,0.4018415076627082
P462057,0.40160881365982076
P070270,0.40135879941548014
P080119,0.4013360459629882
P100092,0.40132799448765505
P070170,0.40122148429853516
P322088,0.40116170278982516
P472063,0.4011416183182242
P070322,0.4009716385713785
P400206,0.4008746029268366
P412074,0.4007580867448134
P412073,0.4007580528345209
P090428,0.40058736421852076
P100176,0.4005802916788396
P030024,0.4002886309334277
P332002,0.40017698036755944
P070326,0.4001494461111773
P030099,0.40014058198268304
P452023,0.4001115305081018
P210062,0.40000284487034715
P462134,0.39999181953298957
P090298,0.3998607574567528
P040034,0.39949896881382657
P342067,0.39903140029782397
P372669,0.39900978054666625
P490008,0.3987774102006634
P090435,0.3987506766870833
P090097,0.3986006708024361
P070128,0.39855077913387943
P342077,0.39854776221936605
P020012,0.3984668906174292
P070066,0.39845428385493564
P462042,0.3981602242275245
P422051,0.3980900893023447
P382196,0.39770441421606373
P104291,0.39750073252278517
P402241,0.3975005650501674
P462132,0.3974685743529024
P462231,0.39732893131149755
P372484,0.39732622829444697
P070393,0.3972555630649285
P400198,0.3971632332254137
P330020,0.3970169786828632
P100294,0.3970000732733883
P030113,0.39684689378057647
P030149,0.39664464239637526
P020026,0.39647996356922655
P330015,0.3964482102379185
P080146,0.39612035013039
P100728,0.3960975121814005
P070449,0.3957402499467833
P070447,0.39574021323562525
P462666,0.3955586965411598
P392517,0.39525863346500106
P452011,0.3952494915711605
P342770,0.39488755460521713
P070086,0.3947150473750295
P462567,0.3946500138482858
P040051,0.39458211892448714
P400018,0.39455626833919594
P462043,0.3942830157520775
P070451,0.3941120394116755
P070569,0.39390733012098894
P320040,0.3937958207733233
P320062,0.3937958207733233
P320037,0.3937958207733233
P320039,0.3937958207733233
P450078,0.39366454483776187
P150008,0.39364369549984013
P470138,0.3935559520244885
P340053,0.3928972510439878
P020169,0.3928886282876449
P352001,0.39272843209227454
P030022,0.3925508576919843
P374195,0.3921960445911444
P372744,0.39215041778032284
P372743,0.3921503498347173
P070240,0.39214226315690276
P373065,0.39210851935740676
P422049,0.3919398270188458
P100397,0.3919318769325102
P402278,0.391918707423707
P090282,0.39168090341097567
P392762,0.3914073302676797
P342537,0.3912812455265277
P160013,0.3911691258832277
P400285,0.391084867794535
P370454,0.39078198204460235
P373857,0.39078194357580465
P373431,0.39076030757503755
P020115,0.39028829542583127
P332021,0.390149955217694
P472046,0.39011844571151716
P150117,0.3900882119333582
P010003,0.39006688954455926
P010004,0.39004611264714817
P070568,0.3900300798286502
P090392,0.38921185955316656
P422037,0.38920623254406106
P040180,0.38895975484302453
P342503,0.38882412861824295
P342330,0.38882412861824295
P342512,0.38882412861824295
P422002,0.38852829150287804
P370316,0.3874562207593287
P070316,0.3873029373972203
P050048,0.38727369558344177
P492006,0.3870027972560738
P020011,0.3867818651137285
P080128,0.38669341330036117
P090145,0.38598428028252996
P322040,0.38536931669755303
P412209,0.38532770884171863
P090345,0.3851373805990762
P020001,0.38496071033048224
P020001,0.38496071033048224
P030162,0.38489675231447545
P030111,0.38474392337564056
P400201,0.3846609623720659
P100392,0.38402959302383893
P020076,0.3839060439424824
P090061,0.3837346043609158
P370670,0.3833058314709848
P030188,0.3832304609733264
P070159,0.3829074994998091
P020018,0.38286481807316963
P070143,0.3826174060355407
P160016,0.3824244375576072
P490004,0.3818966432317913
P080106,0.38180098943640334
P100653,0.3817798214243947
P400382,0.38128743715051844
P160045,0.38116627874515724
P010028,0.38103564013793667
P370327,0.3807819664823079
P402395,0.38062340867757066
P090401,0.3806059684438014
P400315,0.3803091377986207
P030081,0.38004604266278896
P382003,0.3798852317271599
P392245,0.3796913491878687
P462065,0.3794967121991904
P400227,0.37948834355796224
P090028,0.3794388752867961
P070273,0.37903196385867105
P100091,0.3790010570798142
P332022,0.3788007795364106
P090382,0.37826040701394337
P390263,0.3780773673953087
P452013,0.37794541196159337
P070284,0.3777877749824074
P040169,0.37760153070283153
P150122,0.3775771612487832
P020113,0.37742871447713494
P030137,0.37742263168319296
P412051,0.37728780847237586
P010073,0.37717427571066797
P040036,0.3771720178533547
P070686,0.3770166423969978
P020183,0.3769489659413474
P330107,0.3765764508548124
P040301,0.37654901687769066
P090384,0.3764237278317964
P330166,0.3762849993089121
P100143,0.37628218220327997
P090091,0.37627383141144755
P070067,0.376127305789603
P412030,0.3758175499726971
P342250,0.3757021484859135
P310015,0.3756741614134035
P340100,0.374620997587972
P020058,0.37452074460259943
P462131,0.37440044367682646
P432036,0.37428416829926753
P070701,0.3742312431051864
P100715,0.37377060431929543
P462510,0.37355063179567755
P330143,0.3732347077887146
P522037,0.3731273701939748
P452045,0.3729225006471688
P392764,0.37248248767070047
P400253,0.3724049566212738
P070087,0.37238817192463636
P150004,0.37234883910873207
P342423,0.372060339805168
P100281,0.37202611151670034
P020015,0.3719055753547324
P030010,0.3712314330050037
P010027,0.37104342827322073
P030105,0.37052708043402705
P462622,0.3704941999290679
P332050,0.3704704947163109
P462633,0.3704589236153806
P390177,0.37036115714873835
P040182,0.3702499232683748
P400219,0.37021278472554453
P150075,0.36969093688044297
P150076,0.3696701238392895
P084485,0.3696206141281778
P070081,0.3695635572631166
P390348,0.3692902797840433
P030063,0.3689865013896181
P460284,0.36884229427860826
P100660,0.3685673079915088
P150106,0.36847156920093604
P110137,0.36833098667691455
P330036,0.3682557493382489
P330106,0.3680956736536994
P322211,0.36780335251476126
P402201,0.3677366356625159
P010007,0.3677191462443259
P100441,0.3677150832319334
P332033,0.36754193830129883
P090425,0.36735212447651966
P332058,0.3669010266185672
P090320,0.3668849185838271
P120004,0.3668793422949922
P210003,0.36664067227362684
P030114,0.36662066640869606
P332408,0.36653939185845263
P090335,0.3664970547680819
P330038,0.36637669175668564
P120005,0.3662013562595544
P010088,0.3653996686202673
P492007,0.3646550197791182
P070325,0.3642580738429524
P330045,0.3641679613623435
P400009,0.36399432891798994
P312003,0.3638995649603709
P390316,0.36382586655406235
P050037,0.3633201326901196
P342079,0.3630910921497314
P412210,0.36300069499181736
P040212,0.36298824640832744
P370810,0.3622664109442855
P370283,0.3621980855529859
P320050,0.3621224490241837
P020152,0.3616694222255488
P020077,0.36157906672528617
P460033,0.3608215024834119
P412113,0.360787841197561
P070161,0.3605805510709011
P090622,0.3602904130077776
P520003,0.3602588268961613
P160017,0.3600975967748435
P472204,0.3593349863400394
P020079,0.3591427391753273
P030156,0.3587087747338884
P340054,0.3585765908465794
P462594,0.35846448857939966
P512051,0.35831085494890397
P402396,0.3582964173750951
P110159,0.35789121081849
P100659,0.3578230556778632
P392351,0.35766152300623516
P380069,0.3575583147951449
P070287,0.3571382652567653
P090466,0.35711195266971674
P332252,0.35703437567106644
P462579,0.357005907490047
P330005,0.35690025583242513
P390366,0.3568932316953962
P070276,0.35670508079640817
P100090,0.3566742103054394
P342160,0.3566063689828565
P370437,0.35600492453761473
P090299,0.35593354686919104
P332286,0.35592043753889957
P462293,0.3557235863529648
P070327,0.35549558837140377
P020198,0.35523484879061473
P433713,0.35469180915816306
P040286,0.3542011762459431
P040004,0.35400613899035144
P090098,0.35394689455776535
P200011,0.35378695142572103
P030041,0.3536232509859858
P134319,0.35344973460457335
P390364,0.3531943250575154
P390343,0.3529142641729646
P140022,0.35256208699172276
P110009,0.3521887167558015
P070002,0.35200533830908726
P024305,0.3518909535931959
P100727,0.35144373297998455
P070256,0.351086423842098
P030061,0.3509246116734843
P150102,0.35059565075122473
P100190,0.34990244035762347
P402043,0.3498978873886345
P100282,0.34969914508550093
P020112,0.34950407177704024
P392745,0.34886536028352044
P100291,0.34852074097372004
P150073,0.3483752316784462
P342731,0.34829475584736214
P030093,0.3478969983134427
P110198,0.3478677665020817
P402279,0.3472648300860935
P090434,0.3470270103407953
P462032,0.34696782593192704
P382323,0.3468794132930238
P020165,0.34675804263951276
P030083,0.3467413004439093
P332086,0.3465642138414016
P460285,0.34651531626162646
P030060,0.3464828546978103
P030131,0.3462711359308348
P470014,0.3462053905058036
P472056,0.34620536588309037
P412043,0.34600408726848525
P030088,0.34588702018437484
P020025,0.3458672794469054
P020119,0.34584040333335364
P020168,0.34563448935146623
P010009,0.34539222589265045
P100432,0.34538813364198573
P390361,0.34527702580068054
P330137,0.34506408410072736
P090379,0.3450251434484022
P040207,0.34499573953041535
P470037,0.34468502704885434
P030147,0.3446812345481433
P372109,0.34461341240420107
P120006,0.34455241925696584
P460080,0.3443782327005402
P040141,0.3443604817518531
P070050,0.343986488573199
P422003,0.3438744242362537
P520036,0.3437122817316044
P392751,0.343639699995388
P040192,0.34356400247579977
P030107,0.34327781409799046
P462096,0.343136542384785
P310017,0.343051925327728
P392171,0.3425819467398355
P352009,0.3425246408874567
P040179,0.3420572335128498
P080131,0.3420395652352186
P390194,0.34170897003534295
P380028,0.3413801569955605
P400181,0.3405543188136111
P020140,0.34036499527753444
P342249,0.34024545352057983
P030184,0.34024286899064093
P070004,0.34023066986952766
P070007,0.3402098295646029
P100582,0.3399705517446611
P100385,0.3391785737637479
P100384,0.33917856935624735
P392878,0.33908503353685643
P030096,0.3390441247202761
P342089,0.33884986769709824
P392349,0.3387561606052675
P402286,0.3386152556707622
P460032,0.33849453722378503
P070617,0.338253586842978
P070163,0.33825356571238907
P340152,0.3377524157492263
P522039,0.3376706744439612
P030134,0.33754697676472895
P390124,0.33753479970813594
P030138,0.337007257558442
P462512,0.33650421720507934
P460277,0.33639962159806147
P040218,0.33624967675742656
P020029,0.33613695506666597
P402397,0.33596954704213156
P420002,0.3350603236195968
P090030,0.33478508451579064
P070280,0.334378104542803
P450026,0.334146163327467
P380030,0.3336501229383982
P020092,0.33353666903532564
P380084,0.3327941926466357
P040285,0.3318743544724929
P390381,0.33176317760987606
P040006,0.33167916806883957
P090092,0.33162005896704294
P332132,0.3315120479612607
P342270,0.33140028862590576
P312004,0.33102027051681526
P020180,0.3308852177543666
P332394,0.3303817212517709
P412017,0.3303401521961069
P110085,0.33012832925047064
P390331,0.3298182473344838
P322037,0.32976528411438455
P020042,0.3296627898479476
P020045,0.32956405490139135
P470055,0.3295134888565785
P040297,0.32933893299997175
P070225,0.3293231362472476
P460232,0.3292736097778467
P100722,0.3291168510328779
P070158,0.32897789429875546
P372272,0.32869784568333704
P030056,0.3285976753319029
P370532,0.328526804527864
P150007,0.32768618040524705
P100804,0.32757549959639287
P100283,0.32737218184850214
P390147,0.3269228956959597
P100470,0.32680335029259305
P020197,0.32648480224675125
P110102,0.32625119659736695
P370078,0.32587171542875515
P070231,0.325871589509481
P332279,0.32573771822205233
P070547,0.3251473533406564
P040219,0.3248580530578781
P040221,0.3248372498148565
P410033,0.32440612667335506
P460286,0.3241884892803902
P470015,0.32387845609745153
P472083,0.32387840754799974
P412044,0.32367710602856187
P070283,0.3234072110475721
P020105,0.3232171807470829
P390233,0.32311483724817525
P010040,0.32306524813595733
P100799,0.3230613326713107
P010075,0.32289250788910373
P090302,0.32269823564566547
P120007,0.32222546001889174
P044521,0.3216562704528392
P392161,0.32155097360023877
P120060,0.3215474640743044
P402240,0.3212584525171268
P310016,0.3207249815644104
P392749,0.3206762448073402
P460244,0.32035924478269684
P372110,0.32026951539040227
P322109,0.31988696044068526
P040181,0.31973030909118905
P470040,0.31951606650556386
P510072,0.31942944233964143
P390195,0.3193821417038709
P312005,0.31924561686627284
P312006,0.3192247905905177
P040003,0.3188196281152445
P392452,0.31872473700238424
P390109,0.318694755932047
P070010,0.31788290091564864
P410028,0.31772097881181693
P020080,0.3169252537711646
P472065,0.31618911384729054
P372742,0.31590820135994785
P372741,0.31590809036404244
P030058,0.3157380458016662
P110221,0.31563521184763926
P460110,0.31534932454030207
P010049,0.31495830601218155
P010053,0.3149374995989176
P190003,0.31453978074731237
P373430,0.31451813015706914
P140012,0.3143592726875895
P020027,0.3141522860903088
P020182,0.3139829742746181
P090176,0.31305148790242127
P090163,0.3124581050178322
P040193,0.31242286358752636
P070281,0.3120511132562567
P372779,0.3118588713946554
P332281,0.31171454856126407
P110105,0.3114808344736336
P080124,0.3114709743597941
P150132,0.31134347099471127
P392683,0.31133959534759237
P020094,0.31120971711368417
P020060,0.31107156033271843
P322227,0.31065385829158104
P090278,0.3104820175005472
P372926,0.310366039587902
P370500,0.30993340931457897
P340104,0.30935225884871376
P090099,0.309293113000846
P090620,0.3088952271132593
P460081,0.308051513224615
P110086,0.3078013783030523
P470029,0.3077728223632839
P392717,0.3074925233051749
P390006,0.30749249872160545
P020047,0.30735996738421467
P020162,0.3072370846347961
P340038,0.307011958504653
P100720,0.3067899947695103
P080125,0.3067595189142782
P322024,0.30670702018349644
P070433,0.3066510329343948
P010008,0.3065590347864143
P030104,0.3059743499792504
P040298,0.30597285399825
P100098,0.30504522760096603
P040007,0.3046650955103375
P390122,0.30455890047569384
P342244,0.30455861219573405
P170009,0.3043445392388776
P010029,0.3042840558847803
P373859,0.3040781398621626
P110103,0.3039242901863123
P150074,0.30371256986690376
P030102,0.30358746941537157
P400228,0.30324621068341473
P030023,0.30324319187938625
P090027,0.3031967001966151
P412119,0.30207921655499814
P460287,0.3018615615265044
P010006,0.30174582843624254
P030044,0.3015835866422548
P402197,0.301429883516515
P010012,0.3007383049716321
P020074,0.300485702196383
P090385,0.30018155363587345
P120008,0.2998984696633672
P320036,0.2998820766508416
P372945,0.2996971893868226
P342004,0.29906429322208794
P390076,0.2989859322520841
P460079,0.2989689971327747
P044510,0.29881367761315003
P090206,0.2984552805272523
P312040,0.29839804643171036
P020091,0.29835014243485036
P070678,0.29755571552895943
P380023,0.2973857280864555
P390196,0.2970551208788529
P090527,0.2970526689059938
P312007,0.2968978958773256
P390365,0.29579698138085797
P160025,0.2956036801757456
P030003,0.29558906752599495
P370823,0.29555603643673034
P400202,0.295353250562299
P370279,0.295147969447807
P020116,0.2950219573468072
P340002,0.2950108834821151
P044508,0.29491031868536405
P040295,0.294152415943384
P080121,0.29398118878413104
P390123,0.2936074619852037
P090276,0.29275675527135586
P462244,0.29227972785615175
P020104,0.2917341921551545
P402398,0.29131560960484004
P090426,0.2911100524626099
P422007,0.2904064514904834
P030115,0.29037854960599974
P090164,0.29013117481085493
P332023,0.28949304698882283
P462347,0.289426142407347
P140027,0.28815505989000145
P040128,0.2881369024185104
P390382,0.28710919612128566
P040011,0.28702536010931223
P010020,0.28636640867419727
P370846,0.28602425782081387
P110087,0.28547450994728574
P470030,0.28544585056926686
P390330,0.2851644418821767
P370665,0.2851568460686603
P020049,0.2849101667192654
P342391,0.28468504982086906
P100725,0.28446310188143414
P090353,0.28433421810952125
P070434,0.2843240736917767
P020095,0.2841957354259661
P472021,0.2839891391077052
P030100,0.28374624418207905
P460322,0.28331297862832694
P340042,0.28318940373260526
P390351,0.2827334108664611
P390319,0.282317040539226
P110104,0.28159734920789137
P100243,0.28139373227116826
P040186,0.28094212362499904
P090134,0.28086978268632556
P412141,0.28027426770002206
P373254,0.27976275119502425
P110001,0.2797522248471471
P110140,0.2790233864036379
P010013,0.2784113557402086
P110106,0.277741467802244
P120009,0.27757158421404393
P390060,0.27718440488514196
P100575,0.276940762506411
P342450,0.2767373835655327
P510069,0.2764296959248589
P322055,0.27585754032788784
P460108,0.27560511343615324
P370847,0.2755844239594709
P492002,0.27534731009832036
P510080,0.27441127867682874
P180038,0.27411564353106843
P080009,0.27408207442509847
P030112,0.27347206991242057
P040002,0.2734104084828235
P070321,0.27322908922394507
P070211,0.2727749803769187
P462073,0.2726569869890742
P010010,0.2724526972017647
P100290,0.27227847754513057
P322212,0.2712502866146466
P044290,0.27094590449344264
P090464,0.27042984554685756
P342358,0.2702430757589923
P030135,0.2700675984404808
P090040,0.26928991708524047
P120053,0.26911891069887417
P090380,0.2687830072827372
P462348,0.26709918053411347
P390009,0.26694637545407496
P412148,0.2668269635345941
P110108,0.2668269400872275
P020096,0.2665560832334608
P070329,0.26618813632067273
P080079,0.26585592986801465
P080060,0.2658559032024585
P390126,0.265844618116338
P140025,0.2658282945035467
P040278,0.26579417509053105
P090289,0.2649940452730585
P040012,0.26469848149413316
P120059,0.26457700753366464
P462256,0.2636541271626671
P392169,0.2636508884086981
P110088,0.2631476525104599
P100386,0.26293644754100515
P390326,0.2628373556653459
P402454,0.2626483926725945
P020164,0.2625832389956715
P322065,0.26220463313412934
P100723,0.26213623994253465
P070167,0.2619972530939403
P040199,0.261808756008594
P070257,0.26177887040409475
P094572,0.2611167780164837
P090406,0.2611167597707711
P030139,0.2607651104640305
P330029,0.26051747169134465
P330028,0.26051747169134465
P502024,0.2595154897217804
P040217,0.25916490884343074
P090029,0.25854292021372416
P412185,0.2574253179380879
P070011,0.25672283158268827
P462375,0.2565382174764428
P390380,0.25653244973075096
P340062,0.256410433032086
P020186,0.25627758373710585
P460082,0.25608936755734946
P010090,0.25608445787084755
P040008,0.25527102767371684
P070305,0.2551342927331941
P382410,0.25501635182961846
P110100,0.2547367269950461
P100587,0.25461386229683985
P372879,0.25439063876680723
P362026,0.25338677297635726
P070615,0.25308099958436825
P020090,0.25294093852080957
P432379,0.2525349017915879
P312008,0.25224405524008886
